Subject,Course Number,Section,Course Title,Credit Hours,Instructor,Attributes,Meeting 1 Days,Meeting 1 Start Time,Meeting 1 End Time,Meeting 1 Class Type,Meeting 1 Building,Meeting 1 Room,Meeting 1 Start Date,Meeting 1 End Date,Meeting 2 Days,Meeting 2 Start Time,Meeting 2 End Time,Meeting 2 Class Type,Meeting 2 Building,Meeting 2 Room,Meeting 2 Start Date,Meeting 2 End Date,Meeting 3 Days,Meeting 3 Start Time,Meeting 3 End Time,Meeting 3 Class Type,Meeting 3 Building,Meeting 3 Room,Meeting 3 Start Date,Meeting 3 End Date
LARC,3511,001,Regional Design and Ecology Laboratory,0,Hannah V Slyce (Primary),,Monday Wednesday,02:30  PM,05:30  PM,Class,Lee III,3C,08/20/2025,12/12/2025,Friday,02:30  PM,04:30  PM,Class,Lee III,3C,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,3511,002,Regional Design and Ecology Laboratory,0,,,Monday Wednesday,02:30  PM,05:30  PM,Class,Lee III,3C,08/20/2025,12/12/2025,Friday,02:30  PM,04:30  PM,Class,Lee III,3C,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,3550,600,Off-Campus Studio,6,Thomas Mark Savory (Primary),,None,12:01  PM,12:02  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,3550,601,Off-Campus Studio,6,Miguel Roldan (Primary)|Dustin Graham Albright,,None,12:01  PM,12:02  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,3551,600,Off-Campus Studio Laboratory,0,Thomas Mark Savory (Primary),,None,12:01  PM,12:02  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,3551,601,Off-Campus Studio Laboratory,0,Miguel Roldan (Primary)|Dustin Graham Albright,,None,12:01  PM,12:02  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,3810,001,Landscape Architecture Professional Practice,3,,,Tuesday Thursday,12:30  PM,01:45  PM,Class,Lee Hall,318,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4530,001,Capstone Seminar,3,Paul C Russell (Primary),,Monday Wednesday,10:00  AM,12:00  PM,Class,Lee Hall,201,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4540,001,Urban Design Studio,6,Hyejung Chang (Primary),,Monday Wednesday Friday,01:25  PM,02:15  PM,Class,Lee III,3D,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4541,001,Urban Design Studio Laboratory,0,Hyejung Chang (Primary),,Monday Wednesday,02:30  PM,05:30  PM,Class,Lee III,3D,08/20/2025,12/12/2025,Friday,02:30  PM,04:30  PM,Class,Lee III,3D,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4550,001,Landscape Architecture Capstone Project,6,Paul C Russell (Primary),Approved for Additional Fee,Monday Wednesday,01:25  PM,05:30  PM,Class,Lee III,3D,08/20/2025,12/12/2025,Friday,01:25  PM,04:30  PM,Class,Lee III,3D,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4550,002,Landscape Architecture Capstone Project,6,,Approved for Additional Fee,Monday Wednesday,01:25  PM,05:30  PM,Class,Lee III,3D,08/20/2025,12/12/2025,Friday,01:25  PM,04:30  PM,Class,Lee III,3D,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4620,001,Design Implementation III,3,Matthew Lawrence Nicolette (Primary),,Monday,09:00  AM,11:00  AM,Class,Lee Hall,250,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4621,001,Design Implementation III Laboratory,0,Matthew Lawrence Nicolette (Primary),,Wednesday,09:00  AM,11:00  AM,Class,Lee Hall,250,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4900,001,Directed Studies and Projects in Landscape Architecture,3,,Consent Required|Variable Title,None,00:01  AM,00:02  AM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,4930,001,Professional Office Internship,3,David D Pearson (Primary),Consent Required,None,12:01  PM,12:02  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,6810,001,Landscape Architecture Professional Practice,3,,,Tuesday Thursday,12:30  PM,01:45  PM,Class,Lee Hall,318,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8010,001,Landscape Architecture Orientation I,6,David D Pearson (Primary),,Monday Wednesday Friday,01:25  PM,02:15  PM,Class,Lee III,3B,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8011,001,Landscape Architecture Orientation I Laboratory,0,David D Pearson (Primary),,Monday Wednesday,02:30  PM,05:30  PM,Class,Lee III,3B,08/20/2025,12/12/2025,Friday,02:30  PM,04:30  PM,Class,Lee III,3B,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8130,001,Advanced Regional Design,6,Hannah V Slyce (Primary),,Monday Wednesday Friday,01:25  PM,02:15  PM,Class,Lee III,3B,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8131,001,Advanced Regional Design Laboratory,0,Hannah V Slyce (Primary),,Monday Wednesday,02:30  PM,05:30  PM,Class,Lee III,3B,08/20/2025,12/12/2025,Friday,02:30  PM,04:30  PM,Class,Lee III,3B,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8140,001,Plants in the Landscape,3,Lara Margaret Mutel Browning (Primary),,Tuesday Thursday,09:30  AM,10:45  AM,Class,Riggs Hall,300,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8430,001,Interdisciplinary Design and Research,6,Matthew Lawrence Nicolette (Primary),,Monday Wednesday Friday,01:25  AM,02:15  PM,Class,Lee III,3B,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8431,001,Interdisciplinary Design and Research Laboratory,0,Matthew Lawrence Nicolette (Primary),,Monday Wednesday,02:30  PM,05:30  PM,Class,Lee III,3B,08/20/2025,12/12/2025,Friday,02:30  PM,04:30  PM,Class,Lee III,3B,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8500,001,Graduate Colloquium,3,Kawthar Mazin Alrayyan (Primary),,Monday Wednesday,11:15  AM,12:30  PM,Class,Lee III,G05,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8610,001,Design Implementation I,3,David D Pearson (Primary),,Monday Wednesday Friday,10:10  AM,11:00  AM,Class,Riggs Hall,305,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8630,001,Design Implementation III,3,Matthew Lawrence Nicolette (Primary),,Monday Wednesday,09:00  AM,11:00  AM,Class,Lee Hall,250,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8900,001,Directed Studies,1 TO 6,,Consent Required|Variable Title,None,12:01  PM,12:02  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8930,001,Internship in Landscape Architecture,3,David D Pearson (Primary),Consent Required,None,12:01  PM,12:02  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8970,001,Design Exploration,3,,Variable Title,Monday Wednesday Friday,11:15  AM,12:05  PM,Class,Riggs Hall,307,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LARC,8970,002,Adv. Intro. to Landscape Arch,3,Hannah V Slyce (Primary),Variable Title,Tuesday Thursday,11:00  AM,12:15  PM,Class,Lowry Hall,100,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LATN,1010,001,Elementary Latin,4,Kenneth Michael Tuite (Primary),,Thursday,09:30  AM,10:20  AM,Class,Daniel Hall,322,08/20/2025,12/12/2025,Monday Wednesday Friday,10:10  AM,11:00  AM,Class,Daniel Hall,321,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LATN,2010,001,Intermediate Latin,3,Kenneth Michael Tuite (Primary),,Monday Wednesday Friday,11:15  AM,12:05  PM,Class,Daniel Hall,321,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,001,Legal Environment of Business,3,K. Scott Toussaint (Primary),Business Course Fee,Monday Wednesday Friday,11:15  AM,12:05  PM,Class,Powers College of Business,G029,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,002,Legal Environment of Business,3,K. Scott Toussaint (Primary),Business Course Fee,Monday Wednesday Friday,12:20  PM,01:10  PM,Class,Powers College of Business,G029,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,003,Legal Environment of Business,3,Christopher Michael Edwards (Primary),Business Course Fee,Tuesday Thursday,02:00  PM,03:15  PM,Class,Sirrine Hall,390,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,004,Legal Environment of Business,3,Christopher Michael Edwards (Primary),Business Course Fee,Tuesday Thursday,03:30  PM,04:45  PM,Class,Sirrine Hall,390,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,005,Legal Environment of Business,3,Paul Robert Bonney (Primary),Business Course Fee,Tuesday Thursday,02:00  PM,03:15  PM,Class,Powers College of Business,203,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,006,Legal Environment of Business,3,Paul Robert Bonney (Primary),Business Course Fee,Tuesday Thursday,03:30  PM,04:45  PM,Class,Powers College of Business,G019,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,007,Legal Environment of Business,3,Judson R Jahn (Primary),Business Course Fee,Tuesday Thursday,08:00  AM,09:15  AM,Class,Powers College of Business,G019,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,008,Legal Environment of Business,3,Judson R Jahn (Primary),Business Course Fee,Tuesday Thursday,09:30  AM,10:45  AM,Class,Powers College of Business,G019,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,009,Legal Environment of Business,3,Judson R Jahn (Primary),Business Course Fee,Tuesday Thursday,11:00  AM,12:15  PM,Class,Powers College of Business,G019,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,010,Legal Environment of Business,3,Phillips Stone Workman (Primary),Business Course Fee,Monday Wednesday Friday,08:00  AM,08:50  AM,Class,Brackett Hall,212,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,011,Legal Environment of Business,3,Phillips Stone Workman (Primary),Business Course Fee,Monday Wednesday Friday,09:05  AM,09:55  AM,Class,Brackett Hall,212,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,012,Legal Environment of Business,3,Phillips Stone Workman (Primary),Business Course Fee,Monday Wednesday Friday,11:15  AM,12:05  PM,Class,Powers College of Business,229,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,013,Legal Environment of Business,3,Phillips Stone Workman (Primary),Business Course Fee,Monday Wednesday Friday,12:20  PM,01:10  PM,Class,Powers College of Business,229,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,015,Legal Environment of Business,3,Phillip Entzminger (Primary),Business Course Fee,Tuesday Thursday,12:30  PM,01:45  PM,Class,Sirrine Hall,106,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,016,Legal Environment of Business,3,Phillip Entzminger (Primary),Business Course Fee,Tuesday,05:00  PM,07:45  PM,Class,Powers College of Business,G019,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,017,Legal Environment of Business,3,Phillip Entzminger (Primary),Business Course Fee,Wednesday,04:00  PM,06:45  PM,Class,Sirrine Hall,390,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,018,Legal Environment of Business,3,Kathryn Kisska-Schulze (Primary),Business Course Fee,Tuesday Thursday,09:30  AM,10:45  AM,Class,Brackett Hall,438,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,109,Legal Env of Bus (HON),3,Judson R Jahn (Primary),Honors Course|Business Course Fee,Tuesday Thursday,11:00  AM,12:15  PM,Class,Powers College of Business,G019,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,118,Legal Env of Bus (HON),3,Kathryn Kisska-Schulze (Primary),Honors Course|Business Course Fee,Tuesday Thursday,09:30  AM,10:45  AM,Class,Brackett Hall,438,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,400,Legal Environment of Business,3,Frances L Edwards (Primary),Business Course Fee,Tuesday Thursday,05:00  PM,06:15  PM,Class,None,None,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,401,Legal Environment of Business,3,Frances L Edwards (Primary),Business Course Fee,Tuesday Thursday,06:30  PM,07:45  PM,Class,None,None,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,402,Legal Environment of Business,3,Frances L Edwards (Primary),Business Course Fee,Tuesday Thursday,03:30  PM,04:45  PM,Class,None,None,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3220,403,Legal Environment of Business,3,Frances L Edwards (Primary),Business Course Fee,Tuesday Thursday,02:00  PM,03:15  PM,Class,None,None,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3330,001,Real Estate Law,3,K. Scott Toussaint (Primary),Business Course Fee,Monday Wednesday Friday,08:00  AM,08:50  AM,Class,Powers College of Business,227,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3330,002,Real Estate Law,3,K. Scott Toussaint (Primary),Business Course Fee,Monday Wednesday Friday,09:05  AM,09:55  AM,Class,Powers College of Business,227,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,3400,001,Global Business Negotiations and Legal Dispute Resolution,3,Judson R Jahn (Primary),Business Course Fee,Friday,09:05  AM,11:00  AM,Class,Brackett Hall,322,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAW,4200,001,International Business Law,3,Phillip Entzminger (Primary),Business Course Fee,Tuesday Thursday,11:00  AM,12:15  PM,Class,Sirrine Hall,106,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LIB,2990,001,Creative Inquiry in The Libraries,1,,Creative Inquiry|Variable Title,Wednesday,03:30  PM,04:30  PM,Class,None,None,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LIH,1270,001,Introduction to Language and International Health,1,Ellory W Schmucker (Primary),,Tuesday,03:30  PM,04:20  PM,Class,Daniel Hall,418,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LIH,4990,001,Language and International Health Capstone Seminar,1,Ellory W Schmucker (Primary),,Thursday,03:30  PM,04:20  PM,Class,Daniel Hall,418,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,001,Therapeutic Yoga,1,Renee Warren Gahan (Primary),Approved for Additional Fee|Variable Title,Monday,01:15  PM,02:45  PM,Class,Sirrine Hall,398,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,002,Therapeutic Yoga,1,Renee Warren Gahan (Primary),Approved for Additional Fee|Variable Title,Tuesday,01:15  PM,02:45  PM,Class,Sirrine Hall,398,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,003,Therapeutic Yoga,1,Renee Warren Gahan (Primary),Approved for Additional Fee|Variable Title,Thursday,01:15  PM,02:45  PM,Class,Sirrine Hall,398,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,004,Introduction to Barre,1,Diane F Moreno (Primary),Approved for Additional Fee|Variable Title,Friday,08:00  AM,09:15  AM,Class,Fike Recreation Center,LOWER,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,005,Introduction to Barre,1,Diane F Moreno (Primary),Approved for Additional Fee|Variable Title,Friday,09:30  AM,10:45  AM,Class,Fike Recreation Center,LOWER,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,006,Clemson Life,1,,Approved for Additional Fee|Variable Title,Thursday,01:00  PM,03:00  PM,Class,Sirrine Hall,250,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,007,Zumba,1,April South (Primary),Approved for Additional Fee|Variable Title,Tuesday Thursday,02:00  PM,03:15  PM,Class,Fike Recreation Center,LOWER,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,009,Intermediate Top Rope,1,Matt Stamey (Primary),Approved for Additional Fee|Variable Title,Tuesday,01:15  PM,03:15  PM,Class,Fike Recreation Center,WALL,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,010,Pilates and Barre,1,Windsor Westbrook Sherrill (Primary),Approved for Additional Fee|Variable Title,Wednesday,02:00  PM,03:30  PM,Class,Fike Recreation Center,LOWER,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,011,Relaxation in Nature,1,Hsuan Hsieh (Primary),Approved for Additional Fee|Variable Title,Monday,02:00  PM,04:30  PM,Class,Sirrine Hall,250,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,012,Natural Healing & Leisure,1,Lauren Marie Ponder (Primary),Approved for Additional Fee|Variable Title,Monday,12:45  PM,02:15  PM,Class,Sirrine Hall,216,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,013,Yoga in Botanical Garden,1,Lauren Marie Ponder (Primary),Approved for Additional Fee|Variable Title,Wednesday,01:30  PM,03:00  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,014,Introduction to Barre,1,Diane F Moreno (Primary),Approved for Additional Fee|Variable Title,Friday,11:00  AM,12:15  PM,Class,Fike Recreation Center,LOWER,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,015,Meditation in Botanical Garden,1,Lauren Marie Ponder (Primary),Approved for Additional Fee|Variable Title,Wednesday,03:15  PM,04:45  PM,Class,No Building Assigned,ROOM,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,016,Intro to Fitness,1,Aaron Russell Pobiak (Primary),Approved for Additional Fee|Variable Title,Tuesday Thursday,09:30  AM,10:45  AM,Class,Fike Recreation Center,UPPER,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,017,Women's R.A.D. Self-Defense,1,Nicole Rife (Primary),Approved for Additional Fee|Variable Title,Monday Wednesday,02:30  PM,03:45  PM,Class,Lehotsky Hall,254,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,018,Women's R.A.D. Self-Defense,1,Nicole Rife (Primary),Approved for Additional Fee|Variable Title,Monday Wednesday,04:00  PM,05:15  PM,Class,Lehotsky Hall,254,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,019,Scuba II,1,Rob Bradley (Primary),Approved for Additional Fee|Variable Title,Tuesday,06:00  PM,08:30  PM,Class,Sirrine Hall,204,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,025,Selected Topics,1,,Approved for Additional Fee|Variable Title,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1000,028,Stand-up Paddleboarding,1,Taylor Lollar (Primary),Approved for Additional Fee|Variable Title,Monday,02:00  PM,04:30  PM,Class,Snow Family Outdoor Center,None,10/15/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1330,002,Women's Shotgun Shooting,1,Catherine Audrey Henry (Primary),Approved for Additional Fee,Tuesday,09:30  AM,11:00  AM,Class,Shooting Range,RANGE,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1330,004,Women's Shotgun Shooting,1,Catherine Audrey Henry (Primary),Approved for Additional Fee,Tuesday,11:15  AM,12:45  PM,Class,Shooting Range,RANGE,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,1350,001,Women's Riflery,1,Hubert L Cox Jr (Primary),Approved for Additional Fee,Wednesday,09:30  AM,11:00  AM,Class,Shooting Range,RANGE,08/20/2025,12/12/2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
